---------------------------
|Estatíst.dados    |Número|
|-------------------------|
|Registros transfs.|   854|
---------------------------
14.04.2022                                                                                                                                                                                                                                              Relatório de ativo imobilizado                                                                                                                                                                                                                                                  2
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Relatório de ativo imobilizado
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Empr|Classe|Imobilizado |Sbnº|Denominação do imobilizado                        |Denominação do imobilizado                |Recebedor de Mercadorias|Local de instalação|Texto nºprinc.imob.                               |Dt.incorp.|Quantidade|UMB|UMB|Quantidade Retroativa|UMB|Nº inventário    |Nº série/Chassi   |Centro cst|Cen.|Centro                  |Espécie|Espécie                      |Ordem de investimento|Elemento PEP|Dta.desat.|Imob.origem |SubnºIeA|Val.aquis.atual|Moeda|  Depr.atual|Moeda|Val.cont.atual|Moeda|
|1001|2200  |220000001095|0   |CAMINHAO  VW 24250 ANO2007 (CAVALO MECANICO)      |001-132191-6400624-60000                  |              0000000000|                   |CAMINHAO VW 24250 ANO2007 (CAVALO MECANICO)       |24.04.2007|    1,000 |UN |UN |               0,000 |UN |000400624-0000   |9BWXN82427R713637 |1024500   |1024|Barra Mansa             |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000000141|0       |    240.247,93 |BRL  | 240.247,93-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001095|1   |CAMINHAO TRUCK BOB-TAIL TRANSFORMAÇÃO CAVALO MEC  |                                          |              0000000000|                   |CAMINHAO VW 24250 ANO2007 (CAVALO MECANICO)       |31.01.2017|    1,000 |UN |UN |               0,000 |UN |400624           |9BWXN82427R713637 |1062500   |1062|Goiânia                 |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000000141|0       |     27.110,81 |BRL  |  16.661,85-|BRL  |    10.448,96 |BRL  |
|1001|2200  |220000001103|0   |CAMINHAO TOCO ENVASADO VW 8150 ANO 2006           |001-132191-6400631-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 8150 ANO 2006           |06.04.2006|    1,000 |UN |UN |               0,000 |UN |000400631-0000   |9533452R3BR141486 |1043310   |1043|Londrina                |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |     87.407,98 |BRL  |  87.407,98-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001114|0   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |001-132191-6400655-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |19.03.2012|    1,000 |UN |UN |               0,000 |UN |000400655-0000   |9534N8243CR228670 |1065380   |1065|Cuiabá                  |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    236.647,15 |BRL  | 236.647,15-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001117|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6400660-60000                  |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |02.06.2011|    1,000 |UN |UN |               0,000 |UN |000400660-0000   |9533172S7BR147105 |1065340   |1065|Cuiabá                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000330|0       |    131.407,00 |BRL  | 131.407,00-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001117|1   |Plataformas Elevatórias Envasado- 2019            |700000005184                              |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |29.02.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1065340   |1065|Cuiabá                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000036621|0       |     23.457,44 |BRL  |   4.627,12-|BRL  |    18.830,32 |BRL  |
|1001|2200  |220000001118|0   |CAMINHAO TOCO ENVASADO VW 8120 COM CARROCERIA     |001-132191-6400659-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 8120 COM CARROCERIA     |11.05.2011|    1,000 |UN |UN |               0,000 |UN |000400659-0000   |9533452R7BR141488 |1065310   |1065|Cuiabá                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000310|0       |    110.209,30 |BRL  | 110.209,30-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001122|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6400712-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |18.11.2009|    1,000 |UN |UN |               0,000 |UN |000400712-0000   |9533172SXAR011386 |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000922|0       |    142.713,70 |BRL  | 142.713,70-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001126|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6400715-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |18.11.2009|    1,000 |UN |UN |               0,000 |UN |000400715-0000   |9533172S5AR010498 |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000930|0       |    140.871,14 |BRL  | 140.871,14-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001127|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6400716-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |05.06.2011|    1,000 |UN |UN |               0,000 |UN |000400716-0000   |9533172S6BR149234 |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000339|0       |    140.703,70 |BRL  | 140.703,70-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001127|1   |Plataformas Elevatórias Envasado- 2019            |700000005188                              |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |29.02.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000036625|0       |     28.052,11 |BRL  |   5.088,41-|BRL  |    22.963,70 |BRL  |
|1001|2200  |220000001128|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6400717-60000                  |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |12.07.2011|    1,000 |UN |UN |               0,000 |UN |000400717-0000   |9533172S6BR164347 |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000326|0       |    133.163,00 |BRL  | 133.163,00-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001128|1   |Plataformas Elevatórias Envasado- 2019            |700000005190                              |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |29.02.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000036627|0       |     16.950,48 |BRL  |   3.884,49-|BRL  |    13.065,99 |BRL  |
|1001|2200  |220000001130|0   |CAMINHAO TOCO ENVASADO FORD F350 COM CARROCERIA   |001-132191-6400719-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO FORD F350 COM CARROCERIA   |31.08.2004|    1,000 |UN |UN |               0,000 |UN |000400719-0000   |9BFJF37G318001019 |1027500   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000701|0       |     81.435,46 |BRL  |  81.435,46-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001140|0   |CAMINHAO TRUCK VW 24250 ANO2007 CAVALO MECÂNICO   |001-132191-6400734-60000                  |              0000000000|                   |CAMINHAO TRUCK VW 24250 ANO2007 CAVALO MECÂNICO   |28.03.2007|    1,000 |UN |UN |               0,000 |UN |000400734-0000   |9BWXN82447R713641 |1121500   |1121|Caxias                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |    257.393,90 |BRL  | 257.393,90-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001140|1   |CAMINHAO TRUCK BOB-TAIL TRANSFORMAÇÃO CAVALO MEC  |                                          |              0000000000|                   |CAMINHAO TRUCK VW 24250 ANO2007 CAVALO MECÂNICO   |31.01.2017|    1,000 |UN |UN |               0,000 |UN |400734           |9BWXN82447R713641 |1027500   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000000141|0       |     27.110,82 |BRL  |  16.661,85-|BRL  |    10.448,97 |BRL  |
|1001|2200  |220000001145|0   |CAMINHAO TOCO ENVASADO VW 8150 COM CARROCERIA     |001-132191-6400739-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 8150 COM CARROCERIA     |25.08.2009|    1,000 |UN |UN |               0,000 |UN |000400739-0000   |9BWA952P49R945789 |1027310   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000917|0       |    116.699,89 |BRL  | 116.699,89-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001146|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6400740-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |18.11.2009|    1,000 |UN |UN |               0,000 |UN |000400740-0000   |9533172S0AR010666 |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000918|0       |    144.081,54 |BRL  | 144.081,54-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001147|0   |CAMINHAO TOCO ENVASADO VW 13180 COM CARROCERIA    |001-132191-6400741-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 13180 COM CARROCERIA    |18.11.2009|    1,000 |UN |UN |               0,000 |UN |000400741-0000   |9533172S8AR010494 |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000252|0       |    119.958,37 |BRL  | 119.958,37-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001148|0   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |001-132191-6400743-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |26.03.2012|    1,000 |UN |UN |               0,000 |UN |000400743-0000   |9534N8244CR227866 |1027380   |1027|Serra                   |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    185.956,03 |BRL  | 185.956,03-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001149|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6400742-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |18.11.2009|    1,000 |UN |UN |               0,000 |UN |000400742-0000   |9533172S3AR010497 |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000929|0       |    136.823,60 |BRL  | 136.823,60-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001150|0   |CAMINHAO TOCO BOB-TAIL VW 15180 ANO 2012          |001-132191-6400744-60000                  |              0000000000|                   |CAMINHAO TOCO BOB-TAIL VW 15180 ANO 2012          |26.03.2012|    1,000 |UN |UN |               0,000 |UN |000400744-0000   |953468234CR221747 |1027380   |1027|Serra                   |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    214.452,27 |BRL  | 214.452,27-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001151|0   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |001-132191-6400745-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |26.03.2012|    1,000 |UN |UN |               0,000 |UN |000400745-0000   |9534N8244CR228788 |1027380   |1027|Serra                   |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    258.331,16 |BRL  | 258.331,16-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001152|0   |CAMINHAO TOCO ENVASADO VW 15190 COM CARROCERIA    |001-132191-6400746-60000                  |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |09.01.2013|    1,000 |UN |UN |               0,000 |UN |000400746-0000   |9533E7230DR318681 |1127340   |1127|São Mateus              |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000919|0       |    158.751,20 |BRL  | 158.751,20-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001152|1   |Plataformas Elevatórias Envasado- 2019            |700000005192                              |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |29.02.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1127340   |1127|São Mateus              |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000036629|0       |     22.501,87 |BRL  |   4.486,58-|BRL  |    18.015,29 |BRL  |
|1001|2200  |220000001153|0   |CAMINHAO TOCO ENVASADO VW 15190 COM CARROCERIA    |001-132191-6400747-60000                  |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |19.02.2013|    1,000 |UN |UN |               0,000 |UN |000400747-0000   |9533E7230DR326330 |1127340   |1127|São Mateus              |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000921|0       |    158.503,70 |BRL  | 158.503,70-|BRL  |         0,00 |BRL  |
